Epoch: 244 - train loss: 1.40e-02 - valid loss: 1.43e-02, valid stoi: 5.16e-01
Epoch: 245 - train loss: 1.40e-02 - valid loss: 1.43e-02, valid stoi: 5.16e-01
Epoch: 246 - train loss: 1.40e-02 - valid loss: 1.43e-02, valid stoi: 5.16e-01
Epoch: 247 - train loss: 1.39e-02 - valid loss: 1.43e-02, valid stoi: 5.16e-01
Epoch: 248 - train loss: 1.39e-02 - valid loss: 1.42e-02, valid stoi: 5.17e-01
Epoch: 249 - train loss: 1.39e-02 - valid loss: 1.42e-02, valid stoi: 5.17e-01
Epoch: 250 - train loss: 1.39e-02 - valid loss: 1.42e-02, valid stoi: 5.17e-01
Epoch: 251 - train loss: 1.39e-02 - valid loss: 1.42e-02, valid stoi: 5.17e-01
Epoch: 252 - train loss: 1.39e-02 - valid loss: 1.42e-02, valid stoi: 5.17e-01
Epoch: 253 - train loss: 1.39e-02 - valid loss: 1.42e-02, valid stoi: 5.17e-01
Epoch: 254 - train loss: 1.39e-02 - valid loss: 1.42e-02, valid stoi: 5.17e-01
Epoch: 255 - train loss: 1.38e-02 - valid loss: 1.42e-02, valid stoi: 5.17e-01
Epoch: 256 - train loss: 1.38e-02 - valid loss: 1.42e-02, valid stoi: 5.17e-01
Epoch: 257 - train loss: 1.38e-02 - valid loss: 1.42e-02, valid stoi: 5.17e-01
Epoch: 258 - train loss: 1.38e-02 - valid loss: 1.41e-02, valid stoi: 5.17e-01
Epoch: 259 - train loss: 1.38e-02 - valid loss: 1.41e-02, valid stoi: 5.17e-01
Epoch: 260 - train loss: 1.38e-02 - valid loss: 1.41e-02, valid stoi: 5.18e-01
Epoch: 261 - train loss: 1.38e-02 - valid loss: 1.41e-02, valid stoi: 5.18e-01
Epoch: 262 - train loss: 1.38e-02 - valid loss: 1.41e-02, valid stoi: 5.18e-01
Epoch: 263 - train loss: 1.38e-02 - valid loss: 1.41e-02, valid stoi: 5.18e-01
Epoch: 264 - train loss: 1.38e-02 - valid loss: 1.41e-02, valid stoi: 5.18e-01
Epoch: 265 - train loss: 1.38e-02 - valid loss: 1.41e-02, valid stoi: 5.18e-01
Epoch: 266 - train loss: 1.38e-02 - valid loss: 1.41e-02, valid stoi: 5.18e-01
Epoch: 267 - train loss: 1.37e-02 - valid loss: 1.41e-02, valid stoi: 5.17e-01
Epoch: 268 - train loss: 1.37e-02 - valid loss: 1.41e-02, valid stoi: 5.18e-01
Epoch: 269 - train loss: 1.37e-02 - valid loss: 1.41e-02, valid stoi: 5.17e-01
Epoch: 270 - train loss: 1.37e-02 - valid loss: 1.41e-02, valid stoi: 5.18e-01
Epoch: 271 - train loss: 1.37e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 272 - train loss: 1.37e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 273 - train loss: 1.37e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 274 - train loss: 1.37e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 275 - train loss: 1.37e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 276 - train loss: 1.37e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 277 - train loss: 1.37e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 278 - train loss: 1.37e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 279 - train loss: 1.37e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 280 - train loss: 1.37e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 281 - train loss: 1.37e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 282 - train loss: 1.36e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 283 - train loss: 1.36e-02 - valid loss: 1.40e-02, valid stoi: 5.18e-01
Epoch: 284 - train loss: 1.36e-02 - valid loss: 1.40e-02, valid stoi: 5.19e-01
Epoch: 285 - train loss: 1.36e-02 - valid loss: 1.40e-02, valid stoi: 5.19e-01
